"Incident-based crime statistics, by detailed violations, police services in the Atlantic provinces c 1 2 3 4 5"
"Frequency: Annual"
"Table: 35-10-0178-01 (formerly CANSIM 252-0075)"
"Release date: 2025-07-22"
"Geography: Province or territory, Policing district/zone"
""
""

"Violations","Total, all violations  [0]",,,,,,,"Total, all Criminal Code violations (including traffic)  [25]",,,,,,,"Total, all Criminal Code violations (excluding traffic)  [50]",,,,,,,"Total violent Criminal Code violations  [100] 8",,,,,,,"Homicide  [110] 9 10",,,,,,,"Murder, first degree  [1110] 9 10",,,,,,,"Murder, second degree  [1120] 9 10",,,,,,,"Manslaughter  [1130] 9 10",,,,,,,"Infanticide  [1140] 9 10",,,,,,,"Total other violations causing death  [120]",,,,,,,"Criminal negligence causing death  [1150]",,,,,,,"Other related violations causing death  [1160]",,,,,,,"Attempted murder  [1210]",,,,,,,"Sexual offence which occurred prior to January 4, 1983  [1300] 11",,,,,,,"Sexual assault, level 3, aggravated  [1310]",,,,,,,"Sexual assault, level 2, weapon or bodily harm  [1320]",,,,,,,"Sexual assault, level 1  [1330]",,,,,,,"Total sexual violations against children  [130] 12 13 14",,,,,,,"Sexual interference  [1345] 12 13",,,,,,,"Invitation to sexual touching  [1350] 12 13",,,,,,,"Sexual exploitation  [1355] 12 13",,,,,,,"Making sexually explicit material available to children  [1367] 13 15",,,,,,,"Parent or guardian procuring sexual activity: person procured under the age of 16 years (Terminated)  [3165]",,,,,,,"Parent or guardian procuring sexual activity  [1368] 13 16",,,,,,,"Householder permitting illegal sexual activity: person under the age of 16 years (Terminated)  [3167]",,,,,,,"Householder permitting prohibited sexual activity  [1369] 13 16",,,,,,,"Luring a child via a computer  [1370] 12 13",,,,,,,"Agreement or Arrangement - sexual offence against child  [1371] 17",,,,,,,"Bestiality in presence of, or incites, a child  [1381] 18",,,,,,,"Assault, level 3, aggravated  [1410]",,,,,,,"Assault, level 2, weapon or bodily harm  [1420]",,,,,,,"Assault, level 1  [1430]",,,,,,,"Total assaults against a peace officer  [135] 19 20",,,,,,,"Total other assaults  [140]",,,,,,,"Unlawfully causing bodily harm  [1440]",,,,,,,"Criminal negligence causing bodily harm  [1470]",,,,,,,"Other assaults  [1480]",,,,,,,"Total firearms, use of, discharge, pointing  [150]",,,,,,,"Discharge firearm with intent  [1450]",,,,,,,"Using firearm in commission of offence  [1455]",,,,,,,"Pointing a firearm  [1457]",,,,,,,"Total robbery  [160] 21",,,,,,,"Robbery  [1610] 21",,,,,,,"Robbery to steal a firearm  [1611] 21",,,,,,,"Total forcible confinement or kidnapping  [510] 22",,,,,,,"Forcible confinement or kidnapping  [1510] 22",,,,,,,"Kidnapping  [1515] 22",,,,,,,"Forcible confinement  [1516] 22",,,,,,,"Total abduction  [170]",,,,,,,"Abduction under the age 14, not parent or guardian  [1530]",,,,,,,"Abduction under the age 16  [1540]",,,,,,,"Removal of children from Canada  [1545]",,,,,,,"Abduction under the age 14 contravening a custody order  [1550]",,,,,,,"Abduction under age 14, by parent or guardian  [1560]",,,,,,,"Extortion  [1620]",,,,,,,"Criminal harassment  [1625] 23",,,,,,,"Uttering threats  [1627]",,,,,,,"Indecent/Harassing communications  [1626] 24",,,,,,,"Total offences in relation to sexual services  [190] 16",,,,,,,"Obtaining sexual services for consideration  [1711] 16",,,,,,,"Obtaining sexual services for consideration from person under the age of 18 years  [1712] 16",,,,,,,"Receive material benefit from sexual services  [1721] 16",,,,,,,"Receive material benefit from sexual services provided by person under the age of 18 years  [1722] 16",,,,,,,"Procuring  [1731] 16",,,,,,,"Procuring a person under the age of 18 years  [1732] 16",,,,,,,"Advertising sexual services  [1740] 16",,,,,,,"Total other violent violations  [180] 25",,,,,,,"Conspire to commit murder  [1220]",,,,,,,"Other sexual violations  [1340]",,,,,,,"Sexual Exploitation of a person with a disability  [1356]",,,,,,,"Incest  [1360]",,,,,,,"Corrupting morals of a child  [1365]",,,,,,,"Anal intercourse  [1375]",,,,,,,"Bestiality, commit or compel person  [1380]",,,,,,,"Voyeurism  [1385]",,,,,,,"Non-consensual distribution of intimate images  [1390] 24",,,,,,,"Trap likely to or causing bodily harm  [1475]",,,,,,,"Hostage-taking  [1520]",,,,,,,"Trafficking in persons  [1525] 26",,,,,,,"Intimidation of a justice system participant or a journalist  [1621]",,,,,,,"Intimidation of a non-justice participant  [1622]",,,,,,,"Explosives causing death or bodily harm  [1628]",,,,,,,"Arson, disregard for human life  [1629]",,,,,,,"Failure to comply with mandatory safeguards in relation to medical assistance in dying  [1631] 27",,,,,,,"Forging or destroying documents related to assistance requests with criminal intent  [1632] 27",,,,,,,"Other violent violations  [1630]",,,,,,,"Total property crime violations  [200]",,,,,,,"Total breaking and entering  [210]",,,,,,,"Breaking and entering  [2120]",,,,,,,"Breaking and entering to steal a firearm  [2121]",,,,,,,"Break and enter to steal a firearm from a motor vehicle  [2125]",,,,,,,"Total possession of stolen property  [211] 28 29",,,,,,,"Total trafficking in stolen property  [212] 28 29 30",,,,,,,"Total theft of motor vehicle  [220] 29 31",,,,,,,"Total theft over $5,000 (non-motor vehicle)  [230]",,,,,,,"Theft over $5,000  [2130]",,,,,,,"Theft over $5,000 from a motor vehicle  [2132]",,,,,,,"Shoplifting over $5,000  [2133] 32",,,,,,,"Total theft under $5,000 (non-motor vehicle)  [240]",,,,,,,"Theft $5,000 or under  [2140]",,,,,,,"Theft $5,000 or under from a motor vehicle  [2142]",,,,,,,"Shoplifting $5,000 or under  [2143] 32",,,,,,,"Fraud  [2160] 33",,,,,,,"Identity theft  [2165] 33",,,,,,,"Identity fraud  [2166] 33",,,,,,,"Total mischief  [250] 34",,,,,,,"Mischief  [2170]",,,,,,,"Mischief in relation to cultural property  [2175] 34",,,,,,,"Hate-motivated mischief relating to property used by identifiable group  [2176] 35",,,,,,,"Mischief relating to war memorials  [2177] 34",,,,,,,"Arson  [2110]",,,,,,,"Altering, removing or destroying Vehicle Identification Number (VIN)  [2178] 36",,,,,,,"Total other Criminal Code violations  [300]",,,,,,,"Counterfeiting  [3420] 37",,,,,,,"Total weapons violations  [310]",,,,,,,"Offensive weapons, explosives  [3310] 38",,,,,,,"Offensive weapons, prohibited  [3320] 38",,,,,,,"Offensive weapons, restricted  [3330] 38",,,,,,,"Firearm transfers or serial numbers  [3340] 38",,,,,,,"Other offensive weapons  [3350] 38",,,,,,,"Weapons trafficking and Manufacturing  [3365]",,,,,,,"Weapons possession contrary to order  [3370]",,,,,,,"Possession of weapons  [3375]",,,,,,,"Unauthorized importing or exporting of weapons  [3380]",,,,,,,"Firearms documentation or administration  [3390]",,,,,,,"Unsafe storage of firearms  [3395]",,,,,,,"Possession of, or accessing child pornography  [3455] 13 39 40 41 42 43",,,,,,,"Making, or distribution of child pornography  [3456] 13 40 41 42",,,,,,,"Total prostitution  [320] 16",,,,,,,"Bawdy house  [3110] 16 44",,,,,,,"Living off the avails of prostitution of a person under age 18  [3115] 16",,,,,,,"Procuring  [3120] 16",,,,,,,"Obtains or communicates with a person under age 18 for purpose of sex  [3125] 16",,,,,,,"Other prostitution  [3130] 16",,,,,,,"Public communication to sell sexual services  [3140] 16",,,,,,,"Offences related to impeding traffic to buy or sell sexual services  [3141] 16",,,,,,,"Disturb the peace  [3430] 45",,,,,,,"Total administration of justice violations  [330]",,,,,,,"Fail to comply with order  [3410] 13",,,,,,,"Escape or helps to escape from lawful custody  [3440]",,,,,,,"Prisoner unlawfully at large  [3480]",,,,,,,"Fail to appear  [3510]",,,,,,,"Breach of probation  [3520] 13",,,,,,,"Other violations against the administration of law and justice (Part IV Criminal Code)  [3730] 46",,,,,,,"Total violations related to animal cruelty  [335] 47 48",,,,,,,"Total other violations  [340] 49",,,,,,,"Betting house  [3210]",,,,,,,"Gaming house  [3220]",,,,,,,"Other violations related to gaming and betting  [3230]",,,,,,,"Common Bawdy House  [3240] 16 44",,,,,,,"Indecent acts  [3450]",,,,,,,"Corrupting morals  [3460]",,,,,,,"Obstruct public or peace officer  [3470]",,,,,,,"Trespass at night  [3490]",,,,,,,"Utter threats to property or animal  [3540]",,,,,,,"Advocating genocide  [3550]",,,,,,,"Public incitement of hatred  [3560]",,,,,,,"Offences against public order (Part II Criminal Code)  [3710]",,,,,,,"Property or service for terrorist activity  [3711] 50 51",,,,,,,"Freezing of property, disclosure or audit  [3712] 50 51",,,,,,,"Participate in activity of terrorist group  [3713] 50 51",,,,,,,"Facilitate terrorist activity  [3714] 50 51",,,,,,,"Commission or instructing to carry out terrorist activity  [3715] 50 51",,,,,,,"Harbour or conceal terrorist  [3716] 50 51",,,,,,,"Hoax terrorism  [3717] 50 51",,,,,,,"Advocating/Promoting terrorism offence  [3718] 50 51",,,,,,,"Firearms and other offensive weapons (Part III Criminal Code)  [3720]",,,,,,,"Leaving Canada to participate in activity of terrorist group  [3721] 50 51 52",,,,,,,"Leaving Canada to facilitate terrorist activity  [3722] 50 51 52",,,,,,,"Leaving Canada to commit offence for terrorist group  [3723] 50 51 52",,,,,,,"Leaving Canada to commit offence that is terrorist activity  [3724] 50 51 52",,,,,,,"Concealing person who carried out terrorist activity that is a terrorism offence for which that person is liable to imprisonment for life  [3725] 50 51 52",,,,,,,"Concealing person who carried out terrorist activity that is a terrorism offence for which that person is liable to any punishment other than life  [3726] 50 51 52",,,,,,,"Concealing person who is likely to carry out terrorist activity  [3727] 50 51 52",,,,,,,"Sexual offences, public morals and disorderly conduct (Part V Criminal Code)  [3740]",,,,,,,"Invasion of privacy (Part VI Criminal Code)  [3750]",,,,,,,"Disorderly houses, gaming and betting  [3760]",,,,,,,"Offences against the person and reputation (Part VIII Criminal Code)  [3770]",,,,,,,"Other offences against the person and reputation  [3772]",,,,,,,"Offences against rights of property (Part IX Criminal Code)  [3780]",,,,,,,"Fraudulent transactions relating to contracts and trade (Part X Criminal Code)  [3790]",,,,,,,"Wilful and forbidden acts in respect of certain property (Part XI Criminal Code)  [3810] 48",,,,,,,"Wilful and forbidden acts in respect of certain material property  [3811]",,,,,,,"Offences relating to currency (Part XII Criminal Code)  [3820]",,,,,,,"Proceeds of crime (Part XII.2 Criminal Code)  [3825]",,,,,,,"Attempts, conspiracies, accessories (Part XIII Criminal Code)  [3830]",,,,,,,"Instruct offence for criminal organization  [3840]",,,,,,,"Commit offence for criminal organization  [3841]",,,,,,,"Participate in activities of criminal organization  [3842]",,,,,,,"Recruitment of members by a criminal organization  [3843] 53",,,,,,,"All other Criminal Code (includes Part XII.1 Criminal Code)  [3890]",,,,,,,"Total Criminal Code traffic violations  [900] 54",,,,,,,"Total impaired driving  [910] 54 55 56",,,,,,,"Operation - low blood drug concentration  [9205] 54",,,,,,,"Operation while impaired causing death (alcohol)  [9210] 54",,,,,,,"Operation while impaired causing death (alcohol and drugs)  [9213] 54",,,,,,,"Operation while impaired causing death (drugs)  [9215] 54",,,,,,,"Operation while impaired causing death (unspecified)  [9217] 54",,,,,,,"Operation while impaired causing bodily harm (alcohol)  [9220] 54",,,,,,,"Operation while impaired causing bodily harm (alcohol and drugs)  [9223] 54",,,,,,,"Operation while impaired causing bodily harm (drugs)  [9225] 54",,,,,,,"Operation while impaired causing bodily harm (unspecified)  [9227] 54",,,,,,,"Operation while impaired (alcohol)  [9230] 54 55",,,,,,,"Operation while impaired (alcohol and drugs)  [9233] 54",,,,,,,"Operation while impaired (drugs)  [9235] 54",,,,,,,"Operation while impaired (unspecified)  [9237] 54",,,,,,,"Impaired operation, failure to provide breath sample  [9240] 54",,,,,,,"Failure to comply or refusal (drugs)  [9245] 54",,,,,,,"Impaired operation, failure to provide blood sample  [9250] 54",,,,,,,"Failure to provide blood sample (drugs)  [9255] 54",,,,,,,"Failure or refusal to comply with demand (alcohol)  [9260] 54",,,,,,,"Failure or refusal to comply with demand (alcohol and drugs)  [9263] 54",,,,,,,"Failure or refusal to comply with demand (drugs)  [9265] 54",,,,,,,"Failure or refusal to comply with demand (unspecified)  [9267] 54",,,,,,,"Failure or refusal to comply with demand, accident resulting in bodily harm (alcohol)  [9270] 54",,,,,,,"Failure or refusal to comply with demand, accident resulting in bodily harm (alcohol and drugs)  [9273] 54",,,,,,,"Failure or refusal to comply with demand, accident resulting in bodily harm (drugs)  [9275] 54",,,,,,,"Failure or refusal to comply with demand, accident resulting in bodily harm (unspecified)  [9277] 54",,,,,,,"Failure or refusal to comply with demand, accident resulting in death (alcohol)  [9280] 54",,,,,,,"Failure or refusal to comply with demand, accident resulting in death (alcohol and drugs)  [9283] 54",,,,,,,"Failure or refusal to comply with demand, accident resulting in death (drugs)  [9285] 54",,,,,,,"Failure or refusal to comply with demand, accident resulting in death (unspecified)  [9287] 54",,,,,,,"Total other Criminal Code traffic violations  [920] 54",,,,,,,"Dangerous operation, causing death  [9110] 54",,,,,,,"Dangerous operation, causing bodily harm  [9120] 54",,,,,,,"Dangerous operation of motor vehicle, vessel or aircraft  [9130] 54",,,,,,,"Dangerous operation evading police, causing death  [9131] 54",,,,,,,"Dangerous operation evading police, causing bodily harm  [9132] 54",,,,,,,"Dangerous operation of motor vehicle evading police  [9133] 54",,,,,,,"Total fail to stop or remain  [930] 29 54",,,,,,,"Driving while prohibited  [9320] 54",,,,,,,"Other Criminal Code traffic violations  [9330] 54",,,,,,,"Causing death by criminal negligence while street racing  [9410] 54",,,,,,,"Causing bodily harm by criminal negligence while street racing  [9420] 54",,,,,,,"Dangerous operation causing death while street racing  [9430] 54",,,,,,,"Dangerous operation causing bodily harm while street racing  [9440] 54",,,,,,,"Dangerous operation of motor vehicle while street racing  [9450] 54",,,,,,,"Total Drug violations  [401]",,,,,,,"Possession, cannabis (pre-legalization)  [4140] 57",,,,,,,"Possession, cocaine  [4120] 58",,,,,,,"Total, possession, other Controlled Drugs and Substances Act drugs  [410] 58",,,,,,,"Heroin, possession  [4110] 58",,,,,,,"Other Controlled Drugs and Substances Act, possession  [4130] 58",,,,,,,"Methamphetamines (crystal meth), possession  [4150] 58",,,,,,,"Methylenedioxyamphetamine (ecstasy), possession  [4160] 58",,,,,,,"Opioid (other than heroin), possession  [4170] 58 59",,,,,,,"Total cannabis, trafficking, production or distribution (pre-legalization)  [420] 57 60 61",,,,,,,"Cannabis, trafficking (pre-legalization)  [4240] 57 60",,,,,,,"Cannabis, importation and exportation (pre-legalization)  [4340] 57 60",,,,,,,"Cannabis, production (pre-legalization)  [4440] 57",,,,,,,"Total cocaine, trafficking, production or distribution  [430]",,,,,,,"Cocaine, trafficking  [4220]",,,,,,,"Cocaine, importation and exportation  [4320] 62",,,,,,,"Cocaine, production  [4420]",,,,,,,"Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution  [440]",,,,,,,"Heroin, trafficking  [4210]",,,,,,,"Other Controlled Drugs and Substances Act, trafficking  [4230]",,,,,,,"Methamphetamines (crystal meth), trafficking  [4250]",,,,,,,"Methylenedioxyamphetamine (ecstasy), trafficking  [4260]",,,,,,,"Opioid (other than heroin), trafficking  [4270] 59",,,,,,,"Heroin, importation and exportation  [4310] 62",,,,,,,"Other Controlled Drugs and Substances Act, importation and exportation  [4330] 62",,,,,,,"Methamphetamines (crystal meth), importation and exportation  [4350] 62",,,,,,,"Methylenedioxyamphetamine (ecstasy), importation and exportation  [4360] 62",,,,,,,"Opioid (other than heroin), importation and exportation  [4370] 59 62",,,,,,,"Heroin, production  [4410]",,,,,,,"Other Controlled Drugs and Substances Act, production  [4430]",,,,,,,"Methamphetamines (crystal meth), production  [4450]",,,,,,,"Methylenedioxyamphetamine (ecstasy), production  [4460]",,,,,,,"Opioid (other than heroin), production  [4470] 59",,,,,,,"Possession, sale, etc., for use in production of or trafficking in substance  [4590] 60 63",,,,,,,"Total Cannabis Act  [450] 57 61",,,,,,,"Total possession - Cannabis Act  [451] 57 58",,,,,,,"Possession of illicit or over 30g dried cannabis (or equivalent) by adult  [4911] 57 58",,,,,,,"Possession of over 5g dried cannabis (or equivalent) by youth  [4912] 57 58",,,,,,,"Possession of budding or flowering plants, or more than four cannabis plants  [4913] 57 58",,,,,,,"Possession of cannabis by organization  [4914] 57 58",,,,,,,"Total distribution - Cannabis Act  [452] 57",,,,,,,"Distribution to an organization, illicit or over 30g dried cannabis (or equivalent) by adult  [4921] 57",,,,,,,"Distribution of cannabis to youth by adult  [4922] 57",,,,,,,"Distribution to an organization or over 5g dried cannabis (or equivalent) by youth  [4923] 57",,,,,,,"Distribution of budding or flowering plants, or more than four cannabis plants  [4924] 57",,,,,,,"Distribution of cannabis by organization  [4925] 57",,,,,,,"Possession of cannabis for purpose of distributing  [4926] 57",,,,,,,"Total sale - Cannabis Act  [453] 57",,,,,,,"Sale of cannabis to adult  [4931] 57",,,,,,,"Sale of cannabis to youth  [4932] 57",,,,,,,"Sale of cannabis to an organization  [4933] 57",,,,,,,"Possession of cannabis for purpose of selling  [4934] 57",,,,,,,"Total importation and exportation - Cannabis Act  [454] 57 62",,,,,,,"Importation and exportation of cannabis  [4941] 57 62",,,,,,,"Possession of cannabis for purpose of exportation  [4942] 57",,,,,,,"Total production - Cannabis Act  [455] 57",,,,,,,"Obtain, offer to obtain, alter or offer to alter cannabis  [4951] 57",,,,,,,"Cultivate, propagate or harvest cannabis by adult  [4952] 57",,,,,,,"Cultivate, propagate or harvest cannabis by youth or organization  [4953] 57",,,,,,,"Possess, produce, sell, distribute or import anything for use in production or distribution of illicit cannabis  [4961] 57",,,,,,,"Use of young person in the commission of a cannabis offence  [4971] 57",,,,,,,"Other Cannabis Act  [4981] 57",,,,,,,"Youth Criminal Justice Act  [6450]",,,,,,,"Total other Federal Statutes  [610]",,,,,,,"Bankruptcy Act  [6100]",,,,,,,"Income Tax Act  [6150]",,,,,,,"Canada Shipping Act  [6200]",,,,,,,"Canada Health Act  [6250]",,,,,,,"Customs Act  [6300]",,,,,,,"Competition Act  [6350]",,,,,,,"Excise Act  [6400]",,,,,,,"Total Immigration and Refugee Protection Act  [620] 29",,,,,,,"Firearms Act  [6550]",,,,,,,"National Defence Act  [6560]",,,,,,,"Quarantine Act  [6600]",,,,,,,"Other federal statutes  [6900]",,,,,,
"Statistics","Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,,"Actual incidents",,,,,,
